source,source_domain,url,bias_score,factual_reporting_score
KBMT - 12News Now,12newsnow.com,https://mediabiasfactcheck.com/kbmt-12newsnow/,-2,2
WXIA - 11alive.com,11alive.com,https://mediabiasfactcheck.com/wxia-11alive-com/,-2,2
WVED - 13newsnow.com,13newsnow.com,https://mediabiasfactcheck.com/wvec-13newsnow/,-2,2
New Castle News,ncnewsonline.com,https://mediabiasfactcheck.com/new-castle-news/,-6,2
Toronto Today,torontotoday.net,https://mediabiasfactcheck.com/toronto-today/,-12,-1
Idaho State Journal,idahostatejournal.com,https://mediabiasfactcheck.com/idaho-state-journal/,4.5,2
KDKA - CBS Pittsburgh,pittsburgh.cbslocal.com,https://mediabiasfactcheck.com/kdka-cbs-pittsburgh/,-2,2
WTVF - NewsChannel5,newschannel5.com,https://mediabiasfactcheck.com/wtvf-newschannel5/,-2,2
WCAX3,wcax.com,https://mediabiasfactcheck.com/wcax3/,-2,2
Revolver.News,revolver.news,https://mediabiasfactcheck.com/revolver-news/,26,0
The Nationalist Review,nationalistreview.net,https://mediabiasfactcheck.com/the-nationalist-review/,29,-1
Leavenworth Times,leavenworthtimes.com,https://mediabiasfactcheck.com/leavenworth-times/,-6,2
WDIV - ClickOnDetroit,clickondetroit.com,https://mediabiasfactcheck.com/wdiv-clickondetrioit/,-2,2
DNyuz,dnyuz.com,https://mediabiasfactcheck.com/dnyuz/,11,0
Memphis Commercial Appeal,commercialappeal.com,https://mediabiasfactcheck.com/memphis-commercial-appeal/,-3,2
WGHP - Fox8,myfox8.com,https://mediabiasfactcheck.com/wghp-fox8/,1,2
El Diario NY,eldiariony.com,https://mediabiasfactcheck.com/el-diario-ny/,-15,2
Washington Spectator,washingtonspectator.org,https://mediabiasfactcheck.com/the-washington-spectator/,-20,2
newscentermaine.com,newscentermaine.com,https://mediabiasfactcheck.com/newscentermaine-com/,-7,2
WETM - MyTwinTiers.com,mytwintiers.com,https://mediabiasfactcheck.com/wetm/,1,2
Idaho Press-Tribune,idahopress.com,https://mediabiasfactcheck.com/idaho-press-tribune/,-7,2
ABC7 New York,abc7ny.com,https://mediabiasfactcheck.com/abc7-new-york/,-4,2
Daily Mining Gazette,mininggazette.com,https://mediabiasfactcheck.com/daily-mining-gazette/,4.5,2
ESPN,espn.com,https://mediabiasfactcheck.com/espn/,-10,2
Lancaster Courier,lancastercourier.com,https://mediabiasfactcheck.com/lancaster-courier/,-27,0
KOAM News Now,koamnewsnow.com,https://mediabiasfactcheck.com/koam-news-now/,-1,2
TB Daily News,tbdailynews.com,https://mediabiasfactcheck.com/tb-daily-news/,24,0
News Facts Network (NFN),newsfactsnetwork.com,https://mediabiasfactcheck.com/news-facts-network-nfn/,0,3
Winnipeg Free Press,winnipegfreepress.com,https://mediabiasfactcheck.com/winnipeg-free-press/,3,2
DJHJ Media,djhjmedia.com,https://mediabiasfactcheck.com/djhj-media/,31,-1
The Cut,thecut.com,https://mediabiasfactcheck.com/the-cut/,-19,1
Sky News Australia,skynews.com.au,https://mediabiasfactcheck.com/sky-news-australia/,23,0
The Fulcrum,thefulcrum.us,https://mediabiasfactcheck.com/the-fulcrum/,-15,1
WBTV,wbtv.com,https://mediabiasfactcheck.com/wbtv/,-2,2
WFMYnews2.com,wfmynews2.com,https://mediabiasfactcheck.com/wfmynews2-com/,-2,2
Metric Media,metricmedianews.com,https://mediabiasfactcheck.com/metric-media/,16,0
Auburn Times,auburntimes.com,https://mediabiasfactcheck.com/auburn-times/,16,0
Baldwin Times,baldwintimes.com,https://mediabiasfactcheck.com/baldwin-times/,16,0
Decatur Times,decaturtimes.com,https://mediabiasfactcheck.com/decatur-times/,16,0
East Central Alabama News,ecalabamanews.com,https://mediabiasfactcheck.com/east-central-alabama-news/,16,0
Gadsden Today,gadsdentoday.com,https://mediabiasfactcheck.com/gadsden-today/,16,0
Huntsville Leader,huntsvilleleader.com,https://mediabiasfactcheck.com/huntsville-leader/,16,0
Zenith News,zenith.news,https://mediabiasfactcheck.com/zenith-news/,28,-1
Jefferson Reporter,jeffersonreporter.com,https://mediabiasfactcheck.com/jefferson-reporter/,16,0
Mobile Courant,mobilecourant.com,https://mediabiasfactcheck.com/mobile-courant/,16,0
NE Alabama News,nealabamanews.com,https://mediabiasfactcheck.com/ne-alabama-news/,16,0
Eugene Register-Guard,registerguard.com,https://mediabiasfactcheck.com/eugene-register-guard/,-10,2
North Birmingham Times,northbirminghamtimes.com,https://mediabiasfactcheck.com/north-birmingham-times/,16,0
NW Alabama News,nwalabamanews.com,https://mediabiasfactcheck.com/nw-alabama-news/,16,0
Democracy Journal,democracyjournal.org,https://mediabiasfactcheck.com/democracy-journal/,-22,2
River Region Times,riverregiontimes.com,https://mediabiasfactcheck.com/river-region-times/,16,0
Shoals Today,shoalstoday.com,https://mediabiasfactcheck.com/shoals-today/,16,0
New England Journal of Medicine (NEJM),nejm.org,https://mediabiasfactcheck.com/new-england-journal-of-medicine-nejm/,0,3
South Alabama Times,southalabamatimes.com,https://mediabiasfactcheck.com/south-alabama-times/,16,0
South Birmingham Times,southbirminghamtimes.com,https://mediabiasfactcheck.com/south-birmingham-times/,16,0
Tuscaloosa Leader,tuscaloosaleader.com,https://mediabiasfactcheck.com/tuscaloosa-leader/,16,0
West Central Alabama News,wcalabamanews.com,https://mediabiasfactcheck.com/west-central-alabama-news/,16,0
Wiregrass Times,wiregrasstimes.com,https://mediabiasfactcheck.com/wiregrass-times/,16,0
Yellowhammer Times,yellowhammertimes.com,https://mediabiasfactcheck.com/yellowhammer-times/,16,0
NewsNation,newsnationnow.com,https://mediabiasfactcheck.com/newsnation/,-2,2
Interior Alaska News,interioralaskanews.com,https://mediabiasfactcheck.com/interior-alaska-news/,16,0
Denver Gazette,denvergazette.com,https://mediabiasfactcheck.com/denver-gazette/,10,2
Last Frontier News,lastfrontiernews.com,https://mediabiasfactcheck.com/last-frontier-news/,16,0
604 Now,604now.com,https://mediabiasfactcheck.com/604-now/,-10,1
Mat-Su Times,matsutimes.com,https://mediabiasfactcheck.com/mat-su-times/,16,0
North Alaska News,northalaskanews.com,https://mediabiasfactcheck.com/north-alaska-news/,16,0
SC Alaska News,scalaskanews.com,https://mediabiasfactcheck.com/sc-alaska-news/,16,0
The Conservative Central,theconservativecentral.com,https://mediabiasfactcheck.com/the-conservative-central/,31,-1
SE Alaska News,sealaskanews.com,https://mediabiasfactcheck.com/se-alaska-news/,16,0
DCist,dcist.com,https://mediabiasfactcheck.com/dcist/,-7,2
SW Alaska News,swalaskanews.com,https://mediabiasfactcheck.com/sw-alaska-news/,16,0
WAMU-FM,wamu.org,https://mediabiasfactcheck.com/wamu-fm/,-7,2
Coconino News,coconinonews.com,https://mediabiasfactcheck.com/coconino-news/,16,0
East Arizona News,eastarizonanews.com,https://mediabiasfactcheck.com/east-arizona-news/,16,0
MyCentralJersey.com,mycentraljersey.com,https://mediabiasfactcheck.com/mycentraljersey-com/,-6,2
Grand Canyon Times,grandcanyontimes.com,https://mediabiasfactcheck.com/grand-canyon-times/,16,0
Parler,parler.com,https://mediabiasfactcheck.com/parler/,31,-1
Mohave Today,mohavetoday.com,https://mediabiasfactcheck.com/mohave-today/,16,0
Objectivist,objectivist.co,https://mediabiasfactcheck.com/objectivist/,29,0
NE Valley Times,nevalleytimes.com,https://mediabiasfactcheck.com/ne-valley-times/,16,0
North Pima News,northpimanews.com,https://mediabiasfactcheck.com/north-pima-news/,16,0
NW Valley Times,nwvalleytimes.com,https://mediabiasfactcheck.com/nw-valley-times/,16,0
KITV,kitv.com,https://mediabiasfactcheck.com/kitv/,-2,2
PHX Reporter,phxreporter.com,https://mediabiasfactcheck.com/phx-reporter/,16,0
The Maui News,mauinews.com,https://mediabiasfactcheck.com/the-maui-news/,-8,2
Every Legal Vote,everylegalvote.com,https://mediabiasfactcheck.com/every-legal-vote/,31,-1
Pinal Today,pinaltoday.com,https://mediabiasfactcheck.com/pinal-today/,16,0
SE Arizona News,searizonanews.com,https://mediabiasfactcheck.com/se-arizona-news/,16,0
South Pima News,southpimanews.com,https://mediabiasfactcheck.com/south-pima-news/,16,0
Press Corp,presscorp.org,https://mediabiasfactcheck.com/press-corp/,27,0
SW Arizona News,swarizonanews.com,https://mediabiasfactcheck.com/sw-arizona-news/,16,0
1440 Daily Digest,join1440.com,https://mediabiasfactcheck.com/1440-newsletter/,-2,2
SW Valley Times,swvalleytimes.com,https://mediabiasfactcheck.com/sw-valley-times/,16,0
Tucson Standard,tucsonstandard.com,https://mediabiasfactcheck.com/tucson-standard/,16,0
Yavapai News,yavapainews.com,https://mediabiasfactcheck.com/yavapai-news/,16,0
Benton Times,bentontimes.com,https://mediabiasfactcheck.com/benton-times/,16,0
East Little Rock Times,eastlittlerocktimes.com,https://mediabiasfactcheck.com/east-little-rock-times/,16,0
WPXI,wpxi.com,https://mediabiasfactcheck.com/wpxi/,-2,2
Fayetteville Standard,fayettevillestandard.com,https://mediabiasfactcheck.com/fayetteville-standard/,16,0
VeryWell Family,verywellfamily.com,https://mediabiasfactcheck.com/verywell-family/,0,2
Fort Smith Times,fortsmithtimes.com,https://mediabiasfactcheck.com/fort-smith-times/,16,0
KTVU Fox 2,ktvu.com,https://mediabiasfactcheck.com/ktvu-fox-2/,-2,2
Hot Springs Times,hotspringstimes.com,https://mediabiasfactcheck.com/hot-springs-times/,16,0
Jonesboro Times,jonesborotimes.com,https://mediabiasfactcheck.com/jonesboro-times/,16,0
The Liberty Loft,thelibertyloft.com,https://mediabiasfactcheck.com/the-liberty-loft/,26,0
Lowe Delta News,lowedeltanews.com,https://mediabiasfactcheck.com/lowe-delta-news/,16,0
KETV,ketv.com,https://mediabiasfactcheck.com/ketv/,-3,2
Natural State News,naturalstatenews.com,https://mediabiasfactcheck.com/natural-state-news/,16,0
North Central Arkanas News,ncarkansasnews.com,https://mediabiasfactcheck.com/north-central-arkansas-news/,16,0
North Little Rock Times,northlittlerocktimes.com,https://mediabiasfactcheck.com/north-little-rock-times/,16,0
Conservatives Today,conservativetoday.org,https://mediabiasfactcheck.com/conservatives-today/,31,-1
NW Arkansas News,nwarkansasnews.com,https://mediabiasfactcheck.com/nw-arkansas-news/,16,0
TheDonald.Win,thedonald.win,https://mediabiasfactcheck.com/thedonald-win/,31,-1
Pulaski Times,pulaskitimes.com,https://mediabiasfactcheck.com/pulaski-times/,16,0
Populist Press,populist.press,https://mediabiasfactcheck.com/populist-press/,30,-1
SW Arkansas Times,swarkansastimes.com,https://mediabiasfactcheck.com/sw-arkansas-times/,16,0
Here is the Evidence,hereistheevidence.com,https://mediabiasfactcheck.com/here-is-the-evidence/,24,-1
Upper Delta News,upperdeltanews.com,https://mediabiasfactcheck.com/upper-delta-news/,16,0
The Columbian,columbian.com,https://mediabiasfactcheck.com/the-columbian/,-2,2
Antelope Valley Today,antelopevalleytoday.com,https://mediabiasfactcheck.com/antelope-valley-today/,16,0
Censor.net,censor.net,https://mediabiasfactcheck.com/censor-net/,-10,1
Central OC Times,centraloctimes.com,https://mediabiasfactcheck.com/central-oc-times/,16,0
Ukrayinska Pravda (The Ukrainian Truth ),pravda.com.ua,https://mediabiasfactcheck.com/ukrayinska-pravda-the-ukrainian-truth/,-12,1
Chico Times,chicotimes.com,https://mediabiasfactcheck.com/chico-times/,16,0
Conservative Matrix,conservativematrix.com,https://mediabiasfactcheck.com/conservative-matrix/,27,0
Coachella Today,coachellatoday.com,https://mediabiasfactcheck.com/coachella-today/,16,0
East Alameda News,eastalamedanews.com,https://mediabiasfactcheck.com/east-alameda-news/,16,0
East Contra Costa News,eastcontracostanews.com,https://mediabiasfactcheck.com/east-contra-costa-news/,16,0
The Dominion Post,dominionpost.com,https://mediabiasfactcheck.com/the-dominion-post/,-7,2
East San Diego News,eastsandiegonews.com,https://mediabiasfactcheck.com/east-san-diego-news/,16,0
HLN,hln.be,https://mediabiasfactcheck.com/het-laatste-nieuws-hln/,10,1
East SBV Times,eastsbvtimes.com,https://mediabiasfactcheck.com/east-sbv-times/,16,0
Le Soir,lesoir.be,https://mediabiasfactcheck.com/le-soir/,-3,2
La Libre,lalibre.be,https://mediabiasfactcheck.com/la-libre/,2,2
East SFV Today,eastsfvtoday.com,https://mediabiasfactcheck.com/east-sfv-news/,16,0
The First TV,thefirsttv.com,https://mediabiasfactcheck.com/the-first-tv/,23,0
East Sierra News,eastsierranews.com,https://mediabiasfactcheck.com/east-sierra-news/,16,0
East Ventura News,eastventuranews.com,https://mediabiasfactcheck.com/east-ventura-news/,16,0
Fresno Leader,fresnoleader.com,https://mediabiasfactcheck.com/fresno-leader/,16,0
The Daily Poster,dailyposter.com,https://mediabiasfactcheck.com/the-daily-poster/,-24,2
Gold Country Today,goldcountrytoday.com,https://mediabiasfactcheck.com/gold-country-today/,16,0
Knewz,knewz.com,https://mediabiasfactcheck.com/knewz/,12,1
Golden State Today,goldenstatetoday.com,https://mediabiasfactcheck.com/golden-state-today/,16,0
Al Manar,english.almanar.com.lb,https://mediabiasfactcheck.com/al-manar/,16,0
Imperial CA News,imperialcanews.com,https://mediabiasfactcheck.com/imperial-ca-news/,16,0
Kern County Times,kerncountytimes.com,https://mediabiasfactcheck.com/kern-county-times/,16,0
Kings County Times,kingscountytimes.com,https://mediabiasfactcheck.com/kings-county-times/,16,0
Novinky.cz,novinky.cz,https://mediabiasfactcheck.com/novinky-cz-pravo/,-7,1
Lake Tahoe Sun,laketahoesun.com,https://mediabiasfactcheck.com/lake-tahoe-sun/,16,0
LA Harbor News,laharbornews.com,https://mediabiasfactcheck.com/la-harbor-news/,16,0
The Marietta Times,mariettatimes.com,https://mediabiasfactcheck.com/the-marietta-times/,1,2
LAX Leader,laxleader.com,https://mediabiasfactcheck.com/lax-leader/,16,0
Marin Leader,marinleader.com,https://mediabiasfactcheck.com/marin-leader/,16,0
Merced Times,mercedtimes.com,https://mediabiasfactcheck.com/merced-times/,16,0
NBC Los Angeles,nbclosangeles.com,https://mediabiasfactcheck.com/nbc-los-angeles-knbc/,-7,2
Monterey Times,montereytimes.com,https://mediabiasfactcheck.com/monterey-times/,16,0
NE Cali News,necalinews.com,https://mediabiasfactcheck.com/ne-cali-news/,16,0
WMUR9,wmur.com,https://mediabiasfactcheck.com/wmur9/,-3,2
NE Sacramento News,nesacramentonews.com,https://mediabiasfactcheck.com/ne-sacramento-news/,16,0
C2C Journal,c2cjournal.ca,https://mediabiasfactcheck.com/c2c-journal/,23,1
North Coast California News,northcoastcanews.com,https://mediabiasfactcheck.com/north-coast-california-news/,16,0
Gen Z Conservative,genzconservative.com,https://mediabiasfactcheck.com/gen-z-conservative/,29,0
North Inland News,northinlandnews.com,https://mediabiasfactcheck.com/north-inland-news/,16,0
North OC Times,northoctimes.com,https://mediabiasfactcheck.com/north-oc-times/,16,0
The Nation,thenation.com,https://mediabiasfactcheck.com/the-nation/,-20,2
Ecuavisa,ecuavisa.com,https://mediabiasfactcheck.com/ecuavisa/,12,0
North Sacramento Today,northsactoday.com,https://mediabiasfactcheck.com/north-sacramento-today/,16,0
North SFV Today,northsfvtoday.com,https://mediabiasfactcheck.com/north-sfv-today/,16,0
CBS Los Angeles (KCBS),losangeles.cbslocal.com,https://mediabiasfactcheck.com/cbs-los-angeles-kcbs/,-7,2
North SGV News,northsgvnews.com,https://mediabiasfactcheck.com/north-sgv-news/,16,0
NW LA Times,nwlatimes.com,https://mediabiasfactcheck.com/nw-la-times/,16,0
NW Riverside News,nwriversidenews.com,https://mediabiasfactcheck.com/nw-riverside-news/,16,0
Oakland City Wire,oaklandcitywire.com,https://mediabiasfactcheck.com/oakland-city-wire/,16,0
WLOS (ABC13News),wlos.com,https://mediabiasfactcheck.com/wlos-abc13news/,4.5,2
Daily Nation,nation.africa,https://mediabiasfactcheck.com/the-daily-nation/,-10,0
Pomona Valley News,pomonavalleynews.com,https://mediabiasfactcheck.com/pomona-valley-news/,16,0
Redding Today,reddingtoday.com,https://mediabiasfactcheck.com/redding-today/,16,0
The Standard,standardmedia.co.ke,https://mediabiasfactcheck.com/the-standard-kenya/,8,0
East Idaho News,eastidahonews.com,https://mediabiasfactcheck.com/east-idaho-news/,-2,2
Redwood Empire News,redwoodempirenews.com,https://mediabiasfactcheck.com/redwood-empire-news/,16,0
San Francisco Bay View,sfbayview.com,https://mediabiasfactcheck.com/san-francisco-bay-view/,-25,1
Sacramento Standard,sacramentostandard.com,https://mediabiasfactcheck.com/sacramento-standard/,16,0
San Diego City Wire,sandiegocitywire.com,https://mediabiasfactcheck.com/san-diego-city-wire/,16,0
Fria Tider (Free Press),friatider.se,https://mediabiasfactcheck.com/fria-tider-free-times/,31,-1
San Francisco Sun,sanfransun.com,https://mediabiasfactcheck.com/san-francisco-sun/,16,0
Rumble,rumble.com,https://mediabiasfactcheck.com/rumble/,31,-1
Citzens Against Government Waste (CAGW),cagw.org,https://mediabiasfactcheck.com/citizens-against-government-waste-cagw/,23,1
The Scoop,thescoop.us,https://mediabiasfactcheck.com/the-scoop/,28,0
San Joaquin Times,sanjoaquintimes.com,https://mediabiasfactcheck.com/san-joaquin-times/,16,0
Not the Bee,notthebee.com,https://mediabiasfactcheck.com/not-the-bee/,22,2
San Jose Standard,sanjosestandard.com,https://mediabiasfactcheck.com/san-jose-standard/,16,0
San Mateo Sun,sanmateosun.com,https://mediabiasfactcheck.com/san-mateo-sun/,16,0
Santa Clara Today,santaclaratoday.com,https://mediabiasfactcheck.com/santa-clara-today/,16,0
National Federation of Republican Women,nfrw.org,https://mediabiasfactcheck.com/national-federation-of-republican-women/,24,0
Santa Cruz Standard,santacruzstandard.com,https://mediabiasfactcheck.com/santa-cruz-standard/,16,0
SE LA Times,selatimes.com,https://mediabiasfactcheck.com/se-la-times/,16,0
The RFAngle,rfangle.com,https://mediabiasfactcheck.com/the-rfangle/,28,0
WRC-TV NBCWashington,nbcwashington.com,https://mediabiasfactcheck.com/wrc-tv-nbc-washington/,-5,2
SFV Today,sfvtoday.com,https://mediabiasfactcheck.com/sfv-today/,16,0
SGV Standard,sgvstandard.com,https://mediabiasfactcheck.com/sgv-standard/,16,0
SLO Reporter,sloreporter.com,https://mediabiasfactcheck.com/slo-reporter/,16,0
Solono Sun,solanosun.com,https://mediabiasfactcheck.com/solono-sun/,16,0
WENY News,weny.com,https://mediabiasfactcheck.com/weny-news/,-2,2
South Alameda News,southalamedanews.com,https://mediabiasfactcheck.com/south-alameda-news/,16,0
Radio.com,radio.com,https://mediabiasfactcheck.com/radio-com/,-2,2
South Bay Leader,southbayleader.com,https://mediabiasfactcheck.com/south-bay-leader/,16,0
NewsReady,newsready.com,https://mediabiasfactcheck.com/newsready/,29,0
WBNS - TV,10tv.com,https://mediabiasfactcheck.com/wbns-tv-10tv-com/,-2,2
South Bay SD News,southbaysdnews.com,https://mediabiasfactcheck.com/south-bay-sd-news/,16,0
South OC Times,southoctimes.com,https://mediabiasfactcheck.com/south-oc-times/,16,0
Attack the System,attackthesystem.com,https://mediabiasfactcheck.com/attack-the-system/,-26,0
South Sacramento Today,southsactoday.com,https://mediabiasfactcheck.com/south-sacramento-today/,16,0
